pr_ab	bio3	bio4	bio7	bio11	bio12
1	23.5555462028083	11856.331770874	432.111009995864	-68.2221973453666	258.444921885915
1	23.6666666666667	12140.9981773857	444.88878925162	-75.2221761111432	219.889203518639
1	23.5555446470071	12513.9978767721	457.333253296545	-81.444415291519	195.777979026543
1	23.1111176996228	12913.6647373977	469.333288499414	-86.8888820050802	186.333426530988
1	23	13109.2211439958	477.444398471974	-90.9999899174541	187.33338130523
1	23	13267.5554507667	485.888828600316	-100.111051283524	203.888821176899
1	23.1111028796648	13398.2211169747	492.222164724216	-109.111062748177	222.999941050744
1	23.2222154076078	13593.6652324534	498.777707736759	-119.88878369737	231.888968092687
1	23	13919.8869074723	505.44443111899	-128.11114189851	211.555954542316
1	22.3333500394983	14295.6641039567	514.11104756319	-131.111176406075	185.88919579818
1	21.2222405190587	14414.4458627483	511.777876590165	-127.111169549327	174.333406617495
1	21.1111011500277	14021.1172946155	496.444635497582	-117.000134884725	174.000025208164
1	21.9999914902944	13361.3364630528	477.444575052091	-109.555474154184	180.111056282136
1	22.2222050294124	13326.7760214399	477.555468172897	-132.99984317579	198.666630698599
1	23.9999711856732	13640.3307356933	498.999782853211	-139.222231157894	204.111209584109
1	24.9999898998425	13869.3349505734	515.22223579926094	-140.11115325091	206.333347910675
1	24.5555614227104	13455.5600769285	495.66687052332	-138.22222359632	216.555508471248
1	23.3333509088171	13126.0012256363	476.555671213044	-141.333315854233	228.666708443611
1	21.5555643782978	13225.3314273291	472.11110387049	-146.999968438497	228.666787600078
1	20.8888903578744	13317.1107369922	471.999982285207	-150.444600354975	243.333556513117
1	22.1110813928058	13148.8909817284	472.333325588406	-149.666696933662	271.444203109366
1	23.5555465592019	13075.4445850904	478.111040131298	-149.777754900787	300.444086355546
1	24.4444248959489	13296.6651720581	490.111008283403	-156.111000234456	334.443845391747
1	24.1111187254021	13785.2166012293	504.88872468625	-176.111015306882	381.11124577691203
1	24.1111067215391	13861.8941155107	503.000240424706	-152.222484577621	332.666841449346
1	23.4444332753776	13414.4497401204	478.44464736065	-149.444406129768	313.333736871668
1	24.2222158161538	12725.1139068082	458.888904055244	-144.888954471326	258.445255198485
1	25.3333176353808	12205.8921020366	452.666656208271	-165.999710311232	224.222641347905
1	26.888868731948	11785.8910946978	446.444457394699	-183.333195702269	156.222718402518
1	26.6666840943689	12346.9798324235	468.221579034824	-201.888626658571	165.777679418516
1	24.2222477160803	15323.8458775489	558.776541800238	-224.110880212653	118.223215036325
1	22.6666556973083	16509.8969381347	589.778013889464	-239.333342191285	108.221989806302
1	24.2222030646492	15395.5709038393	558.889297000238	-241.333430277706	150.554984764674
1	26.6666445713678	14103.3419764053	521.555797397725	-245.777745582563	232.999550199878
1	27.2222275588873	14211.787206031	526.555818663065	-261.111222197564	232.999963934202
1	29.1110888072005	12985.5725437175	495.111610003491	-214.333956681536	235.444124221219
1	30.4444234359376	11640.0040697013	452.889024549038	-167.444872538427	300.888992571596
1	30.7777636095599	12127.8840256556	472.555307768554	-173.555454075614	283.333211922703
1	29.7777862092581	12864.6566313883	495.999794082205	-173.110970933255	285.444534957674
1	26.1111578310189	14276.7692826146	529.333157397893	-203.777628776525	267.333759246095
1	24.8888874372861	14331.7731521243	520.333215095914	-221.999899196344	297.999683229662
1	24.8888888888889	14853.2266522686	533.444632514015	-246.333243674812	366.888322366722
1	26.8888787800747	14100.2307323972	520.666832156256	-216.333685347239	338.555953472951
1	27.222233817671	13709.9984333301	511.444413664843	-189.666796909515	310.000628383903
1	25.4444546231927	14248.7746173277	523.222193207858	-187.111202491446	204.112364933086
1	24.4444576303014	14195.8902647272	519.444523159729	-179.555723739445	165.999944598437
1	23.6666666667994	14606.5463342459	527.99983890836	-182.999765356631	212.554955495977
1	23.1111082428118	15658.4378469471	560.333083043674	-211.999801296907	265.221889295147
1	23.1111215153213	15514.452084259	562.222428408145	-223.999955393457	341.776546045789
1	23.7777673211464	14523.7896321	527.111577766013	-220.333628985766	462.110399689606
1	23.8889023006006	14002.6644749594	506.888720879629	-189.222651301368	477.889589509429
1	23.222262596843	14728.1041907907	536.555367067126	-185.888869985736	465.000153054132
1	22.1111380912665	15239.5543290147	547.777788069982	-197.444317219467	484.221681974908
1	22.111104783429	15306.3340568161	550.999943640687	-205.777732978978	545.776928870224
1	22.7777899815394	15321.8884496672	563.222086729746	-216.555443158507	638.887920144008
1	21.8889197631753	15489.2228972951	563.0001864719	-218.777634968529	649.110788683098
1	20.7777626016946	15438.7798705079	546.77798083522	-208.11111332187	619.333170684026
1	19.7777668866837	15529.8912054954	545.333410981257	-203.222444774871	616.666948519726
1	19.4444539016081	15106.3428528132	529.111481726681	-193.222308632445	664.999231481979
1	19.5555540865701	13957.9070264266	488.889453434474	-177.222414335365	724.665573065494
1	20.2222097230704	12477.4618436671	443.333833974675	-188.444321740961	898.664810644439
1	19.9999874660777	11203.0140973885	406.778220381376	-170.000405439716	913.889140929288
1	19.2499717204498	10977.7553906099	398.500223775361	-145.250880215298	804.252874174263
0	19	10701.3341433824	389.000018644296	-140.666527494793	845.665007732414
0	19.3333040230803	10684.1677665611	390.833144791441	-136.500457418766	848.168868264029
0	19.0001145250079	10010.002430955201	367.000114530255	-124.000216148625	893.999591878671
0	25	5406.50097804529	213.500006453975	-57.0002672658271	1483.50103033879
1	44.9999974071802	4381.99726914594	219.285573126795	42.999970786389	2309.57506102316
1	40.3333511087826	5163.55330826476	246.333280632972	17.333527429276	1880.88557089478
1	35.4444376036154	7045.88535056262	315.999765477622	-24.0000404012675	853.338449586161
0	36.1111008021254	8013.3360863607	359.666716664206	1.55549546587892	217.999848410883
1	37.3333325770862	7283.66882508096	343.111162655548	-3.66665106429231	457.665891289912
1	37.8888776933492	7211.55667722282	349.444380270522	-26.3331553538498	795.332596332348
1	38.7777710935258	7539.77851179835	372.444437890246	-56.9998561457681	575.555982169713
1	38.5555495753375	7686.44416418098	376.55551989155	-67.3332264729815	481.2224702394
1	36.6666792179725	8085.22075195979	385.444374490906	-51.1112102175308	402.333703889787
1	37.3333358627115	8065.99985701724	383.555572757888	-51.6666492474236	469.222054539028
1	36.0000034854941	8994.88947410855	418.666700488857	-50.7777771608938	404.555381554497
1	34.4444354741724	10127.3321551786	459.777715620582	-61.4444410549939	334.555630359636
1	31.6666692308795	10641.3320064953	463.999929715923	-73.7777735623536	326.666688534882
1	31.44443996802	10774.6675050118	462.777827132105	-82.444468791316	361.777664249569
1	29.5555647604306	10927.1111009218	456.000033186895	-88.555566898958	414.888786008572
1	28.6666663972161	11545.9989760054	471.888858014419	-100.444455249077	422.55565063905
1	27.5555538345035	12040.1106138413	481.777771562807	-115.444421732176	436.888767964719
1	26.8888873851728	12218.7773211179	485.555525593771	-119.111123880291	488.222104565372
1	25.1111139882068	12466.6667637004	486.444459038555	-121.111108825338	537.555256581178
1	25.2222208488025	12193.6685409865	479.888945248745	-127.111147140196	659.666304065178
1	26.1111051135021	11885.7799020165	476.777836180269	-124.333378315443	703.110947594334
1	26.1111126583778	11171.5575137559	454.88896484919	-116.000045225589	729.555510851354
1	26.8888796143865	10659.7775192486	432.444454813658	-102.333351969104	795.555202306434
1	27.7777747703135	10541.777769124	425.444462827789	-100.222216815562	814.555451692268
1	27.5555543037536	10178.5568246443	408.111127043429	-95.3333559849047	812.110933304954
1	27.2222207185573	9624.44585562337	381.888956574474	-81.6667248261072	822.777904448301
1	26.44443810794	9820.33176364578	388.66659236667	-91.9999785482114	887.999881961377
1	25.8888918963524	10590.0005221122	423.444480517718	-111.777834207841	906.333639357635
1	26.2222301668767	10794.5564011026	435.33339145874	-116.555612472452	851.888958260067
1	24.2222321138511	11151.8900359886	436.111222145312	-116.000097534874	871.222035086858
1	25.5555490277339	11222.4447784476	444.999960590273	-123.444400237457	920.777588212771
1	24.8888939302916	11381.3341603874	451.777810234383	-129.555620720867	928.444593141348
1	24.8888874199525	11194.3342271358	442.444530279331	-125.777814154652	978.555190330972
1	25.4444423235304	11004.334360884	435.666672343184	-126.666746678093	1079.11113019008
1	24.6666762975806	11061.2228837345	434.555631046885	-114.333405391884	1054.11081713687
1	23.7777679643504	10715.446945477	413.000093623138	-112.111189105719	1120.44493448999
1	25.2222092013452	10591.8889003117	414.888791493431	-112.555499457142	1001.33328852963
1	26.9999970446968	10608.3344597281	430.000032177893	-109.777855372862	988.666739204189
1	26.1111086251797	10376.556869203	413.333398733055	-106.444498631762	1098.77734779488
1	26.3333408084081	9908.5586433741	399.777868054229	-84.0000998728507	1115.88872773552
1	24.600011749991	9244.70071028085	358.600115184828	-65.8000118131701	1105.00009673743
1	22.6666666665017	8626.66877811171	331.333404677205	-53.9999999481804	1073.99958295777
0	24.3999972619509	8113.60123435435	322.200055120485	-51.6000960187046	1385.59973661659
0	25	7672.00515506712	302.000225769363	-40.0000376282272	1475.99939794837
0	26.3333204256962	6538.99799106767	267.333265014647	-30.6667013493957	1387.33324309541
1	25.8000012282755	6433.60153646161	257.800113386449	-30.6000178128828	1397.00009959535
1	26.3333090433088	6231.25041086851	251.416626960245	-28.7500280779224	1424.91647084695
0	37	4110.99975381641	177.999958969402	64	949.999958969402
1	37.2000026754659	4571.39617850102	197.799840803403	59.4000894471103	843.20057369006
1	37.3333176442409	5153.996738657	223.555386867702	50.6667536918421	760.555570906088
1	38.1111018018954	5458.22148885847	243.22217079959	42.4445229513634	760.777064996721
1	38.1111002457333	5604.33281419155	247.777746434068	33.8889457879765	757.444435815153
1	35.3333701443953	5885.21895066898	251.999995296554	26.8889881608066	767.66613469557
1	32.888874555813	6311.77703572287	263.222124739882	18.0001060092766	896.77524364194
1	31.5555970254481	6210.77989740716	258.333442297261	-10.1108045069721	1190.33092241569
1	29.2222060205044	5956.77722230046	238.666681514047	-20.8889736258918	1375.33233894151
1	29.4444265473936	5849.55697266467	235.888877337102	-37.8886490572015	1214.22590300217
1	30.4444354219155	6172.43681829796	255.888360991212	-42.2224002130068	977.7802453486
1	32.3333169052665	6566.43929025041	282.221974955831	-35.3336580022905	1167.10884842831
1	31.1111245667086	6902.99259720577	287.110851043939	-37.4445581984141	1254.11418146891
1	31.2221972935159	7368.9925463723	305.555207463824	-12.1116143320739	927.893027139077
1	30.6666735072808	7511.66552192809	306.222250975116	0.666687361882208	672.667217841862
1	29.3333386874823	7754.44390013552	308.222227803112	4.33327238527024	567.445036656658
1	30.6666457448996	7813.99940732416	317.111017323243	1.66667555868013	532.999965101098
1	30.6666706563219	7820.77912768305	319.33340515699	-1.44442430426741	598.665972795546
1	31.2222307576244	7431.22415705872	303.666687501751	-17.9998649593575	687.221758662868
1	31.555552583008	7637.55800933036	319.333472162328	-31.2220452777387	674.777221664207
1	29.888901727146	7841.2206622599	312.222263722914	-41.7776842538208	649.555046662315
1	28.4444501813307	8554.99930147067	332.333354759251	-20.6667322491468	546.555605406951
1	25.4444736326118	8551.6677640615	319.000128452212	-14.7778646907802	516.222658664926
1	22.2500098765624	8633.2481881073	312.874957933034	-11.3750702103806	472.625496872045
1	24.3333096734393	8974.4448985	334.222100750351	-13.7778228204961	443.000317158009
1	26.5555660294218	9025.44454802804	346.333329691688	-15.555588968433	419.555791042527
1	23.2500353301488	9239.62526975658	339.125128080618	-16.1250271066917	435.874769313063
1	22.9999886698096	9423.16586727625	340.499999791476	-22.5000246293786	507.499825981923
1	23.2499897519603	9536.87501742505	345.249958812312	-19.000045558869	538.12465790488
1	24.555537267387	9714.22167914037	358.999927864104	-22.6666750984516	577.666516570369
1	24.6666806000269	9962.2206603441009	369.666644814728	-28.1111241229904	504.334087068547
1	23.6666762104559	10369.2197317873	379.222118047288	-36.4444017226	407.333976142514
1	23.3333318468591	10918.88550338	397.555416212422	-45.4444297119604	333.556165446437
1	23.6666573139207	11183.6668353721	408.555545246487	-46.1111288603928	264.333760535142
1	24.888860691894	11173.3356309506	412.333311160278	-47.444479047858	233.88913459837
1	25.2222207010857	11302.6661714959	418.111124392847	-49.7777865483539	200.00026039993801
1	24.4444509287581	11650.1093793797	428.777708806606	-54.6666432421345	170.666914236011
1	24	12119.5531307141	444.444370196777	-60.7777634971702	155.111253349187
1	23.5555636478196	12490.3320715601	458.777729223536	-66.9999970276903	150.000085000673
1	23.2222401015017	12806.8876011115	472.333291489429	-75.5555278017659	155.444390814678
1	23.0000164105152	13100.9986357042	484.777705555071	-86.7776921437739	163.999986180667
1	23.1111095899723	13315.3327826625	490.999990221292	-96.9999735592152	170.777864126487
1	23.0000083008697	13532.5540307979	493.777760350428	-103.888906742844	163.444623685701
1	22.1111361530242	13808.9985542696	497.111107808759	-107.888947821746	151.000158457475
1	21.4444444444444	13828.2257551335	494.555661521395	-104.888988518396	144.77791847631
1	22.2222007963022	13557.3360011411	486.666764009929	-99.3334019406742	148.111125505789
1	22.7777546916506	13269.4472965525	479.777836440809	-98.8888517562382	154.99991510406699
1	23.3333216945413	13167.0003884476	479.555525715065	-108.444447704786	160.333339975231
1	24.7777777775457	13176.2238047319	489.777722756251	-109.555592124643	160.22226677047
1	25.6666738636172	13137.4474587993	494.555629491104	-111.222214174458	164.333232497355
1	25.3333303086777	12894.8925257477	483.222381896821	-112.777805741058	173.222252862122
1	23.7777938146242	12787.5556532559	470.777869184428	-114.111132989947	167.222378394511
1	21.3333671890417	13105.1080921526	468.888871800709	-113.444421906723	149.444500787793
1	20.6666666316568	13161.1158372144	465.888973776344	-117.00006159299	186.110556649128
1	22.6666487956458	12803.66970343	464.111112788783	-113.666750606806	242.888377453621
1	24.7777372640834	12713.5558961549	472.999878658145	-111.888923492936	280.888621744463
1	25.5555555555556	12923.3314499639	488.444299747158	-117.333311828519	305.888655858338
1	25.6666666666667	12837.3419245719	487.555816595321	-132.555303018833	355.888525809589
1	25.1111202988157	12720.8812062517	476.444323914264	-136.555632242218	315.223192829207
1	24.1111111806518	12962.7713906778	471.999783087374	-144.889279713772	249.335133441198
1	25.0000078227757	12647.989791871	466.999632950374	-122.555814528311	155.889874341597
1	24.1111032880847	13797.8840280211	505.888635536651	-133.33311850881	145.444089306773
1	25.7777684164828	13986.6605000712	522.221896056147	-160.99984262866	164.666768561726
1	26.8888998234758	12784.1143095993	488.666701634905	-184.555365520402	165.555748362652
1	26.3333144366446	13362.0103031849	505.889261675316	-199.222179831334	144.444149365209
1	26.3333513778255	13337.8746722805	505.332836305579	-182.222523084787	108.22311961985
1	26.3332729062693	13612.9099655001	516.222864650993	-177.11111922412601	105.221379867873
1	29.2221680965281	12174.5633693113	476.777872948412	-184.777626666779	168.44434754599
1	31.1110873208366	12332.449576888	493.000198187302	-204.666442273094	148.999544321831
1	29.7777987345172	12683.3355314348	490.111359321609	-209.222394406267	214.554705469557
1	29.9999902214885	11314.7821029308	436.222406015731	-171.000693989014	315.889287668456
1	30.2222267855039	11641.5436520413	453.221772526405	-160.555575330241	274.667701776674
1	29.2222351299325	12685.4347575471	489.777496336996	-168.888835675081	224.667197412476
1	27.333343303339	13357.2197682322	502.555566924879	-174.111082774772	193.222453442625
1	27.000011508395	13583.2150485261	503.888748024274	-186.555458203867	208.888945240603
1	25.6666536372659	14261.4453148322	511.555661773403	-196.666691597354	215.444483145614
1	26.111112597346	14350.5565034976	523.222200144255	-193.777863796104	218.888734979891
1	25.3333480058343	14161.3319299395	516.22226314542	-187.44463204615	236.444820613329
1	24.111121307253	14319.6668035253	516.999981251514	-188.3332971824	206.444781646407
1	24.5555350770379	13980.6707196961	511.222323076288	-175.111338575267	190.888773056446
1	24.4444517197241	14464.9874091138	526.444100183761	-183.555225445902	217.555142895231
1	24.3333436330857	15257.4441016228	553.333220205215	-209.333234408821	271.110405119481
1	25.2222222220798	14718.1203490002	544.333571689621	-214.66657214904	378.442785045985
1	24.6666860760366	14041.004990211	516.444750885999	-193.778373224817	455.22261097845
1	23.4444534320915	13903.332932614	502.111189165746	-159.555743282157	435.555690966643
1	21.7777656957022	14292.5515510851	509.999874580968	-153.333256121879	411.777713752413
1	21.7777656783194	14751.7731163106	530.999787738466	-170.555394647177	453.888174091855
1	21.6666529765312	15053.6668449718	540.555499012755	-183.444392066023	540.999089908544
1	22.6666314900228	15024.1121274393	550.444392222112	-196.222304150527	631.333144277818
1	22.555564821495	14688.4502777567	537.222558459926	-183.22251157624	599.334134430449
1	21.444441419698	14295.002744629	511.666846567968	-167.777801402757	558.000009292592
1	20.4444414194058	14478.1096184316	513.222154328468	-171.111022695219	569.332561230392
1	20.5555540518012	14193.7896286948	503.111488019942	-175.666751910731	668.44322850282
1	21.333330343209	12706.4632949182	452.556141484254	-169.999692179005	814.44110690965
1	21.5555525480468	11176.131417148	407.778342766533	-163.111949673031	980.111980643265
1	21.0000215912127	10060.7688090468	374.250565167313	-117.500991242187	915.502093567527
0	17.9999747909975	9670.99912381362	341.000003754895	-98.9999854304494	897.49994623286
0	18.7499494642988	9864.87677875616	349.000043790615	-105.00009943329	898.874004570985
0	22	6070.67163453141	232.66683916197	-54.9996895084536	1505.66466572115
0	24.6666884791446	5344.49830996021	210.666623041711	-53.8328757543512	1593.49809086932
1	46.5000153720479	4457.15908337513	234.832936528858	45.4999817856767	1958.00637778374
1	40.6666780619986	5399.55322133872	261.222158769362	20.2223475539374	1798.6671516287
1	40.8888712871024	6832.44162080123	335.110890921494	8.77764178891679	392.669936389553
0	40.6666668664598	6886.77948744607	346.222192546894	-6.66642176564869	414.220967129234
0	39.4444375949984	7282.55309552767	361.666533050665	-39.8887257452671	570.222094602494
1	40.1111012976977	7483.44711774605	377.000007612821	-53.8887042491461	642.110685870681
1	41.3333401913602	7778.4423918603	401.444355419224	-80.3332569029307	527.111983480492
1	39.2222346867685	8083.99940102904	397.111140332802	-80.9999679523029	356.666678694688
1	36.4444538928717	8459.10561277456	396.888679557163	-73.4445398657437	461.889295344686
1	37.9999918381744	7999.00204773411	380.555642736193	-82.8887088422565	609.554881668405
1	36.2222330352137	8951.88490247203	420.11098423213	-47.3333777242089	353.00080805693
1	36.4444413847815	9138.66661758066	431.999981955871	-57.6666333755822	417.666542856521
1	34.0000061713951	9840.44325468802	447.333289682719	-56.7777801332553	374.55571264571
1	33.4444382556917	10108.6672847345	445.888947848031	-62.4444816297427	394.666369820903
1	31.8888853512391	10747.7761730544	458.222171034126	-72.5555658733673	411.222219962644
1	29.4444381861987	11317.1102215601	466.44443010179	-78.6667118835667	421.000034439698
1	28.3333376793755	11675.3333149497	475.999977496231	-92.5555810674342	452.888761556867
1	27.6666648413496	11899.7778730665	478.66669566383	-99.11112292419	498.110915790503
1	26.2222207185476	11905.1117404323	471.333357715147	-100.555593357781	568.110872066837
1	25.0000013907238	11978.7781160266	466.888913748889	-103.222250593859	631.6663710298
1	25.4444445227906	11751.5570719191	463.3333971599	-100.000053369977	733.333114378161
1	26.2222206924665	11533.4452998463	460.555570028125	-99.1111409254418	792.222019434548
1	27.0000062322023	11155.4453225934	450.666710214232	-103.444449199355	822.444419271501
1	27.5555491929608	10899.7789609494	440.111127078531	-100.222300860227	807.11122113593
1	27.3333397656451	10275.8926244104	415.333573410037	-80.7779016585682	777.111260650396
1	26.1111030013379	9402.44576634109	367.666694047445	-59.6667382642183	794.555470363444
1	27.8888906794045	9705.55348109262	395.666512963598	-68.1110431825201	782.555634307592
1	26.000013420507	9623.66868672643	380.666813902733	-67.222288273772	766.888806957763
1	24.6666613906081	9352.22405518133	358.666771346712	-65.666714082856	849.221887609837
1	25.9999918813556	9916.88836487399	386.888849870696	-75.6666573926449	963.555340414898
1	26.3333368361636	10376.2226761124	410.777777247992	-96.3333379494542	944.111599280651
1	25.333336905749	10601.1117096442	418.222275097322	-93.3334392909372	860.555790798839
1	24.3333317079381	10748.1125862463	415.2222998263	-91.6667138568512	889.999673610913
1	25.4444376731375	10516.0015577668	411.666706659552	-87.0000595849927	954.555625448837
1	25.8888857597416	10494.8902111243	416.555568742063	-87.4444033311843	1008.33266880495
1	26.9999938285752	10189.4463753668	408.555581250373	-103.111122314743	1083.66667022352
1	28.3333225375681	10159.0009905116	417.333321711532	-93.1112235443122	1053.55520368797
1	28.6666627812864	9836.78181241917	407.111282659375	-78.1112262224869	1096.99945664171
1	26.8750158902184	8891.00905258891	354.000439952558	-62.7501715180953	1171.74946918984
1	27.6666682572868	8699.66710229021	351.333364530671	-58.1111160313149	1250.22186207748
1	27.777774631196	8638.00265826501	347.555651682502	-52.8889528548474	1263.77753394203
1	27.3750074607024	8253.25362460988	332.250127407011	-48.0000460779294	1346.49887671967
0	25.6000074629588	7950.10289060192	317.000116202669	-40.4000900417862	1456.99977761641
0	25	7538.0042896179	298.000150512909	-37.0000376282271	1500.99992474355
1	39.3333162359512	5122.88595783142	230.333115204344	59.6667307147771	923.888777969651
1	40.7777558476771	5445.33253623654	251.777696315208	48.4444633586759	907.333153577731
1	39.6666793569989	5508.11071232591	253.11112542711	27.111288335045	862.11190809253
1	36.3333573496711	5794.99736405189	257.333297807067	12.4445107545884	769.666306350508
1	34.4444349267104	6322.77469062542	277.55530056371	18.5553695099478	913.222383983371
1	30.6666909437663	6016.99581452208	252.222083378009	-33.1114765827051	1311.89304857572
1	29.666678200921	6774.22015549209	280.333244002469	20.8886472358422	986.333104206474
1	28.7778267486875	7102.88810360419	291.444526852298	18.1113249875566	930.66850796578
1	29.2221956071072	7346.5500442817	295.888713691461	26.9996038141634	808.222019534723
1	30.200025972062	6913.20625535227	278.40028411277	42.3998434613953	959.600334338331
1	29.1249881288703	6414.12366719465	257.374909322722	34.2504927007467	1222.99846530906
1	30.8888580756127	7023.10781907412	288.999745461117	3.66650323017002	1143.77971898409
1	32.888862160816	7224.44362499929	304.444417985684	10.5554749272316	896.55652210008
1	32.5555493666925	7490.44400837095	309.222201865598	9.66664294620192	732.333826701557
1	31.6666720556734	7566.88917332475	308.555595200461	13.6666270568319	623.888986661785
1	30.8889029005065	7499.88996035859	302.888988397641	0.222379454542228	680.665861671121
1	30.8888778673031	7309.77769636442	297.444341755178	-17.7777264943265	744.333772972895
1	31.4444515981662	7846.77257865088	325.222053201808	-21.8888901243278	660.444949734324
1	30.3333476926291	8110.44039527876	325.222166347791	-23.0001473239517	629.445436473351
1	28.3333405740808	8339.66879955108	326.666767304336	-3.55560070311031	484.778120736726
1	24.2222721152148	8063.50265177288	300.389222036527	7.5554149604548	401.778759298924
0	21.0000657907256	8129.99782896163	290.999934211096	4.00019736944383	424.998815782426
0	27	7762.99930557446	300.999989437796	15.9998494098314	423.000150590169
1	29.2499983475091	7701.12476895662	307.500011930665	14.6251628035478	482.373361868707
1	25.8333871285821	8062.66207229983	305.999990522049	15.1666188656693	463.834328247018
1	24	8189.66856339375	302.000046678501	10.9999627097297	474.332519196495
1	24.7777670776284	8296.66768889432	307.333339843898	10.2221924868028	680.331844967269
1	26.9999616416557	8563.66833021867	326.222148939844	3.22223042713304	697.666643791948
1	28.5555416568803	8951.66521618304	350.333243570312	-10.5554559009514	583.222983579743
1	27.0000123773419	9569.21784477248	363.333263874616	-26.2222347216412	461.334165184246
1	25.6666604605272	10171.1092626305	378.999925091703	-31.4444399159587	365.889529991907
1	24.7777762043739	10438.2228085533	386.111157874851	-29.4444929033302	285.444771492415
1	24.5555760253505	10361.4466604255	382.333406825924	-26.2222754707421	243.667013263342
1	25.0000094744374	10368.6661099894	383.111124211074	-24.7778071665163	198.222548568124
0	25	10570.9983552394	391.444357845369	-25.0000145857762	160.444654021055
1	24.888885794571	11126.6634344708	411.666537632972	-32.9999598429067	140.111204378499
1	24.3333317251596	11707.5516721404	433.444306448863	-42.8887853751734	129.444462681079
1	24.1111013934093	12174.6636829398	453.333198067401	-52.222179709339	126.22225465278
1	23.7777777603946	12605.2201690057	471.333226941706	-64.8887664175424	129.999966170971
1	24.0000067449585	12757.7785868559	475.333374882208	-73.9999981403306	140.000013498517
0	24.3333203823592	12818.9998984809	473.000053891251	-74.8889488650452	134.333465601816
1	23.8888925741828	12962.555816362	474.444477049207	-77.6667186371339	127.444531634941
1	23.6666619989436	12950.5563324044	473.55554880209	-74.5556096386153	124.777784149005
1	23.6666635548513	12917.0019617742	475.555562622426	-72.6667302760448	130.888819004651
1	24.3333201561358	12756.0030228585	474.222241692707	-71.5556208595578	144.888781115581
1	25.5555321390146	12545.0027984946	472.222240858349	-71.4444926079309	148.999984267208
1	26.6666564619692	12342.8919198114	472.111156379899	-72.2222782355024	147.000006936783
1	27.2222120003822	12170.2245548894	469.444528419407	-71.1111764072057	149.333234190076
1	26.8888754510542	11991.3363489172	461.333485845233	-72.000051927059	163.110977129311
1	25.5555715575029	11879.2239629877	451.88902287797	-75.4444845594716	173.777706241148
1	24.2222248386101	11962.8895345024	446.333431476029	-75.6667225577732	173.44419752474
1	23.2222102010978	12031.8910525459	443.222271515593	-81.0000487285643	229.999311156262
1	24.33331973892	11911.7816556248	444.111138378675	-82.4444469138281	271.999408535509
1	25.999968326211	11674.2274585538	446.666770929008	-104.888352376032	363.554251037872
1	25.7778096081505	11435.2274818089	439.66695935628	-161.888047431614	452.88719963684
1	25.4444459829677	12067.9896656925	461.555216018093	-149.111395564242	355.557329701094
1	23.0000015564201	13234.3290799964	488.333392334838	-145.221950923491	230.777698048863
1	21.9999784436152	14478.1002467256	516.999684240098	-122.333688407231	142.223059781708
1	22.4444444444444	14130.2292322683	508.555725382545	-105.666716081393	126.110905367706
1	23.4444366735672	13877.3338324112	507.333266559476	-121.110903344063	163.444028779186
1	25.555527453902	13670.1161595303	512.777813398009	-137.666666719485	171.555821586711
1	27.1111095552034	12923.2216592817	496.222104141463	-136.333288995477	126.334076568284
1	26.7777667561401	13643.7779161224	524.444473462107	-139.333474233106	79.1112124149804
1	27.7777840359096	12327.1236786896	480.333724666474	-133.333435180832	101.888767421682
1	28.7777892424834	11621.6677810973	458.000009762344	-145.222057108847	121.666449773565
1	29.33332217249	12334.8861922881	488.55539578858	-157.555457359689	106.222388786501
1	30.888892018224	12017.5581232836	482.444530179899	-165.222303929563	107.000020604585
1	30.5555734700146	12174.889048425	478.888976491375	-151.555813345526	115.555385766461
1	29.4444542230906	11853.0037451697	458.333452109817	-138.77802647046	176.888705101231
1	28.6666796090051	12296.8775215195	475.221729620727	-134.77767774036	175.000481834378
1	27.7777892340174	13407.2189706171	516.555496848371	-153.888798926208	125.111255281384
1	27.0000114561053	13244.1108583217	499.333446861759	-149.444613453626	127.666807705475
1	26.2222353039127	13169.1102180161	490.111129425547	-149.111115509919	130.444546274087
1	25.9999883701976	13358.3304238329	490.777687997874	-152.555521100189	126.555576878387
1	25.0000030769068	14154.9955145109	518.555334384937	-157.999977521541	134.555376157433
1	24.9999968881854	14194.8897448173	522.222240223911	-167.333288716133	168.110894571408
1	24.4444444443014	14226.5559242044	521.888818578228	-182.555267430369	206.999397273613
1	25.333333333188	14047.1115478016	520.555573269217	-192.222205595725	253.66624137172
1	25.4444547618557	14390.6593606596	530.11092689814	-186.222246974936	262.222362471773
1	25.666642850342	14286.3431159032	527.5557988142	-186.777914791383	318.332411496375
1	26.3333437376662	13636.5640543597	507.555891541959	-176.333481220772	398.887992752222
1	25.5555628657507	13283.8907433571	488.111295055052	-143.77819395731	419.222371263849
1	24.1111305726231	13545.9966307598	493.77764616217	-130.555570516376	409.444488116909
1	23.000009005028	13883.1091141426	504.222147382907	-137.444378575836	423.44410127992
1	22.444442871152	14255.6623156067	518.888719896864	-150.999886836687	491.887765847414
1	22.9999862403263	14537.2242746511	534.444399228492	-166.222076698678	593.332216044546
1	23.6666635548513	14417.55826694	534.666791528763	-176.444361366212	647.444384433205
1	23.3333333333333	13981.2324811375	514.555911507096	-170.444532422382	597.777969773879
1	23.3333070400457	13338.4511641306	486.222485194853	-148.555790554287	563.777776956995
1	21.888884204087802	13275.8898297402	477.222290664589	-144.555510226038	603.665686245443
